,id_str,text,lang,created_at,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,"('user', 'id_str')"
3896,737283520616407040,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWp9W9 https://t.…",es,Mon May 30 14:04:24 +0000 2016,,,,76663587
3897,737283522034032640,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWp9W9 https://t.…",es,Mon May 30 14:04:24 +0000 2016,,,,511254342
3898,737283531001462784,Lufthansa suspenderá vuelos en Venezuela por deuda de mas de 100 millones de dólares - https://t.co/4KPSBCYi4e https://t.co/dPQPUeff5u,es,Mon May 30 14:04:26 +0000 2016,,,,3102121971
3899,737283544297263105,RT @ATodoMomento_: Lufthansa y Latam no volarán mas a Caracas - https://t.co/vxCwwvzBPW https://t.co/2lj1mIvR0g,es,Mon May 30 14:04:29 +0000 2016,,,,52434655
3900,737283545077518336,"easyJet: juliacrosswell Hi Julia, we're really sorry we had to cancel your flight. Please note that sometimes it's beyond our control. 1/2",en,Mon May 30 14:04:29 +0000 2016,,,,4496871736
3901,737283546600083456,"easyJet: Alisonhey15 Hi, I apologise for the situation! Please see this link for your rights: https://t.co/vBI5lwmIei BR Klaudia",en,Mon May 30 14:04:30 +0000 2016,,,,4496871736
3902,737283547568934912,"easyJet: juliacrosswell Please check this link for your entitlements: https://t.co/vBI5lwmIei Regards, Iwona 2/2",en,Mon May 30 14:04:30 +0000 2016,,,,4496871736
3903,737283548554645505,easyJet: DaveDowley Hi David! Sorry for the trouble at the airport. Have a look at your rights here &gt;https://t.co/9sgKK4WlR1 Please make su…,en,Mon May 30 14:04:30 +0000 2016,,,,4496871736
3904,737283549712244736,"easyJet: DaveDowley you email us your taxi, meal &amp; accommodation expenses' receipts to reimburse you the costs &gt;https://t.co/wiBNplwzkT BR,…",en,Mon May 30 14:04:30 +0000 2016,,,,4496871736
3905,737283551419367424,easyJet: MikeW924 Hi! I'm very sorry to hear about your delayed flight. Please check here about your options https://t.co/9sgKK4WlR1 BR Ve…,en,Mon May 30 14:04:31 +0000 2016,,,,4496871736
3906,737283552736378880,"easyJet: lee__jordan Hi Lee, we're truly sorry we had to cancel your flight. We understand the inconvenience it caused you and your family.…",en,Mon May 30 14:04:31 +0000 2016,,,,4496871736
3907,737283553541656576,easyJet: 1diminutivediva Hi! Sorry to hear about our customer service. Hope you have a better experience with us next time. BR Vera,en,Mon May 30 14:04:31 +0000 2016,,,,4496871736
3908,737283554405720064,"easyJet: ferhan_ahmed Hi, I'm sorry to hear that. Have a look at this link for your entitlements: https://t.co/vBI5lwmIei BR Klaudia",en,Mon May 30 14:04:32 +0000 2016,,,,4496871736
3909,737283555315884033,easyJet: lee__jordan Please note that sometimes it's beyond our control. You can check your entitlements here: https://t.co/vBI5lwmIei Iwo…,en,Mon May 30 14:04:32 +0000 2016,,,,4496871736
3910,737283557169745920,easyJet: RemaGouyez Thank you for your words Rema :-) Cheers Vera,en,Mon May 30 14:04:32 +0000 2016,,,,4496871736
3911,737283560806199296,Aproveite descontos da @EtihadAirways de até 40% em classe executiva! https://t.co/5uP3js55VU,pt,Mon May 30 14:04:33 +0000 2016,,,,51053592
3912,737283571522666496,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:04:36 +0000 2016,,,,78080008
3913,737283572852129793,RT @themagician: Today I'm gonna eat Burger King and fly Ryanair. What a beautiful day 💀,en,Mon May 30 14:04:36 +0000 2016,,,,718858096076959744
3914,737283578816548864,RT @WesternCapeGov: .@lufthansa adding direct #CapeTown flights: https://t.co/OTKy9IfgVE @Traveller24_SA @Wesgro @alanwinde #tourismWC http…,en,Mon May 30 14:04:37 +0000 2016,,,,76617807
3915,737283581064712192,"Where can I find your customer team in Venice airport, in departures after security? Flight delayed by 3+ hours, would ❤️ a coffee! @easyJet",en,Mon May 30 14:04:38 +0000 2016,,,,232177558
3916,737283585984565248,RT @RunRunesWeb: Lufthansa suspenderá vuelos en Venezuela por deuda de mas de 100 millones de dólares - https://t.co/QAu13uscom https://t.c…,es,Mon May 30 14:04:39 +0000 2016,,,,2324973411
3917,737283585976111105,RT @MzKatieCassidy: Hey! @AmericanAir I left my new IPAD this evening.. Flight # AA0178 from MCO to LAX departed at 6:25pm! I was in 1A!Can…,en,Mon May 30 14:04:39 +0000 2016,,,,66100635
3918,737283597095337984,RT @RunRunesWeb: Lufthansa suspenderá vuelos en Venezuela por deuda de mas de 100 millones de dólares - https://t.co/QAu13uscom https://t.c…,es,Mon May 30 14:04:42 +0000 2016,,,,111611848
3919,737283597875417088,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:04:42 +0000 2016,,,,2592110598
3920,737283608424161280,UPDATE 1-Lufthansa says owed more than $100 million by Venezuela https://t.co/88wIFoEzvU #trading #forex,en,Mon May 30 14:04:44 +0000 2016,,,,257654076
3921,737283613427830785,"RT @AmericanAir: This #MemorialDay, we remember those who have made the ultimate sacrifice. https://t.co/QpGts537NY",en,Mon May 30 14:04:46 +0000 2016,,,,3275238667
3922,737283621162225664,"¡Cada dia, nos aislan más! https://t.co/N6RQVfvKfZ",es,Mon May 30 14:04:48 +0000 2016,,,,111042607
3923,737283622189838338,RT @RunRunesWeb: Lufthansa suspenderá vuelos en Venezuela por deuda de mas de 100 millones de dólares - https://t.co/QAu13uscom https://t.c…,es,Mon May 30 14:04:48 +0000 2016,,,,2369824933
3924,737283625083801600,"RT @RachieSkarsten: Flight cancelled, stuck in Berlin. 🍺 on @lufthansa ?",en,Mon May 30 14:04:48 +0000 2016,,,,315087459
3925,737283629508919296,RT @NoticiasVzla: ¡OTRO LOGRO DE MADURO!  Líneas aéreas Lufthansa y Latam se van de Venezuela https://t.co/QXXJysN80r,es,Mon May 30 14:04:49 +0000 2016,,,,77080201
3926,737283632465903616,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:04:50 +0000 2016,,,,994055384
3927,737283642028888064,RT @GeoffRamm: As a Gold card @KLM_UK @klm member a 3 hr queue to try to get a transfer is shocking! RIP celebrityservice arghhhhhhhh,en,Mon May 30 14:04:52 +0000 2016,,,,3235541950
3928,737283648307761152,Ouvrons un Guatanamo en France ! #CGT @CGT #CFDT @CFDT #FO @ForceOuvriere @snplafalpa #AirFrance #grevesncf @SNCF #SNCF,fr,Mon May 30 14:04:54 +0000 2016,,,,3978726245
3929,737283660483858434,"@loreadne &gt;&gt; check if there is any alternative KLM flight for you? If not, we will guide you thoroughly on our refund process.",en,Mon May 30 14:04:57 +0000 2016,,284036521,loreadne,56377143
3930,737283669925199872,RT @GeoffRamm: Absolute chaos here in Schippol @klm @KLM_UK awful awful unorganised chaos!  Still no answer for my flight?,en,Mon May 30 14:04:59 +0000 2016,,,,3235541950
3931,737283668968890369,"Yine, yeniden #Amsterdam sokak şahaneleri... #kesfetsene #turna @yoldaolmak @Turnatravel @KLM https://t.co/beWZ1kds72",tr,Mon May 30 14:04:59 +0000 2016,,,,560321505
3932,737283683250475008,Think @Ryanair might want to sack @swissport - total lack of ground crew at Stansted #notimpressed,en,Mon May 30 14:05:02 +0000 2016,,,,20199046
3933,737283687864229889,"Ryanair: LouisaBlundell1 Hi Louisa, Please have a look at the following link https://t.co/lDNLeATjIP TT",en,Mon May 30 14:05:03 +0000 2016,,,,4496871736
3934,737283689533612032,Ryanair: pjbodenham A refund can only be applied for if the flight is delayed more than 2 hours and you do not take the flight. TT,en,Mon May 30 14:05:04 +0000 2016,,,,4496871736
3935,737283690892529665,"Ryanair: curates_egg Hi, You can add an infant at the time of booking. TT",en,Mon May 30 14:05:04 +0000 2016,,,,4496871736
3936,737283692758962176,"Ryanair: Millieon_Cents Hi, Can you please advise what the problem is? TT",en,Mon May 30 14:05:05 +0000 2016,,,,4496871736
3937,737283693107122176,"RT @Lalehsr: نامه نرگس محمدی از زندان
صدور احکام سنگین براساس دستور نهادهای امنیتی و برای ارعاب و یأس است
https://t.co/WWad0UewtJ https://t…",fa,Mon May 30 14:05:05 +0000 2016,,,,3113883591
3938,737283694260584448,Ryanair: Millieon_Cents You can change your flight online using your booking referece by paying the relevant fees. TT,en,Mon May 30 14:05:05 +0000 2016,,,,4496871736
3939,737283695644692480,"Ryanair: xNiamhiex Hi Niamh, We have no issues, but confirm with airport security as this is not Ryanair who's checking your bag. TT",en,Mon May 30 14:05:05 +0000 2016,,,,4496871736
3940,737283704007983104,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWp9W9 https://t.…",es,Mon May 30 14:05:07 +0000 2016,,,,291772936
3941,737283722102333440,RT @EPV_Noticias: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/IC4QPfgDpb https://t.co/VxVzFOVhFl,pt,Mon May 30 14:05:12 +0000 2016,,,,1849406414
3942,737283724929159175,"Suspende Lufthansa vuelos a Venezuela, país con severa crisis económica https://t.co/m3ci0uYYLu",es,Mon May 30 14:05:12 +0000 2016,,,,471317304
3943,737283730964877313,"@KLM en upgrade met miles altijd beste per telefoon FlyBlue, ook weer geleerd ;-) - kortom: alle begrip maar communicatie kan iets beter ;-)",nl,Mon May 30 14:05:14 +0000 2016,737282169224171521,56377143,KLM,28543597
3944,737283733351464960,RT @GeoffRamm: Dear @KLM @KLM_UK you are way too silent for my liking!  Will there be a connecting flight to venice this evening???,en,Mon May 30 14:05:14 +0000 2016,,,,3235541950
3945,737283735037612032,+++ Hessen-News im Ticker +++: Lufthansa-Maschine wegen Triebwerksproblem ... - FOCUS Online https://t.co/7AkDZ3D4IQ #kreativität,de,Mon May 30 14:05:15 +0000 2016,,,,947932422
3946,737283743057072129,@VirginAtlantic @paulj85 @YoJonez well as I now live in the US I shall just have to book a flight for one!,en,Mon May 30 14:05:17 +0000 2016,737282315232120832,20626359,VirginAtlantic,323523942
3947,737283740867559425,Hop van je huidige job naar een toffe baan bij ons! https://t.co/qePIdSrHhK #KLM https://t.co/2ZPsloO5bG,nl,Mon May 30 14:05:16 +0000 2016,,,,706820946628313088
3948,737283753010155520,"Fun! Watch Ryanair passengers join Lindy Hoppers' impromptu in-flight swing dance routine at 32,000ft  https://t.co/OSWrQsjDZF",en,Mon May 30 14:05:19 +0000 2016,,,,48738992
3949,737283753593147392,RT @Intereconomia: La compañía aérea Lufthansa cancela sus vuelos a la Venezuela chavista https://t.co/YsJEk8oJva https://t.co/rSzemXyRPj,es,Mon May 30 14:05:19 +0000 2016,,,,4636726042
3950,737283753651888128,RT @GeoffRamm: @CobaltThreeOne @EveningChron thank you! Yeah going to miss connecting flight - arrgghh must get to slovenia tonight @KLM @K…,en,Mon May 30 14:05:19 +0000 2016,,,,3235541950
3951,737283758647214080,Lufthansa will suspend flights to Venezuela next month “until further notice” as the country struggles with... https://t.co/dSqqwkJhDz,en,Mon May 30 14:05:20 +0000 2016,,,,218769368
3952,737283772706611201,"LAST CHANCE to win prizes with Qantas including a pair of International Business tickets to Australia 
https://t.co/Vv7yTTPStL",en,Mon May 30 14:05:24 +0000 2016,,,,16882628
3953,737283778016649217,RT @GeoffRamm: Ouch @KLM @KLM_UK flight is delayed from newcastle to amsterdam - i have connecting flight to venice - can u plse help???,en,Mon May 30 14:05:25 +0000 2016,,,,3235541950
3954,737283789471223808,@British_Airways what happened to the ba938 got a notification it is cancelled for tomorrow?,en,Mon May 30 14:05:28 +0000 2016,,18332190,British_Airways,392189887
3955,737283791169978368,RT @GeoffRamm: Goid morning @NCLairport &amp; @KLM @KLM_UK and how are we today?,en,Mon May 30 14:05:28 +0000 2016,,,,3235541950
3956,737283796723204101,"Por los pelos, Albert. https://t.co/Qc23oHWG6N",es,Mon May 30 14:05:29 +0000 2016,,,,1411373743
3957,737283835394678784,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:05:39 +0000 2016,,,,55435859
3958,737283837563043841,RT @MzKatieCassidy: Hey! @AmericanAir I left my new IPAD this evening.. Flight # AA0178 from MCO to LAX departed at 6:25pm! I was in 1A!Can…,en,Mon May 30 14:05:39 +0000 2016,,,,2731337895
3959,737283855627915264,RT @ReporteYa: #30M Lufthansa cancea sus vuelos a Caracas https://t.co/ezmvOWZzNS,ro,Mon May 30 14:05:43 +0000 2016,,,,565172702
3960,737283866197692417,"RT @AmericanAir: This #MemorialDay, we remember those who have made the ultimate sacrifice. https://t.co/QpGts537NY",en,Mon May 30 14:05:46 +0000 2016,,,,4144454473
3961,737283868164771841,RT @ReporteYa: #30M Caída del número de pasajeros fruto de la crisis económica también ha influido en la decisión de Lufthansa,es,Mon May 30 14:05:46 +0000 2016,,,,1075144086
3962,737283874330451968,Lufthansa suspenderá vuelos a Venezuela de manera indefinida - https://t.co/N1Gbvi8T0m https://t.co/mbmLEc7Eod,es,Mon May 30 14:05:48 +0000 2016,,,,2242439771
3963,737283883440427008,"RT @AmericanAir: This #MemorialDay, we remember those who have made the ultimate sacrifice. https://t.co/QpGts537NY",en,Mon May 30 14:05:50 +0000 2016,,,,1684003238
3964,737283891573198848,RT @ogundamisi: I am sure @easyJet is the missing twin brother of Nigeria's Arik Air. Delay is unbelievable. https://t.co/gpYic6HFDo,en,Mon May 30 14:05:52 +0000 2016,,,,171343368
3965,737283909428346881,"Chris from @VirginAtlantic: abandon packing, buy it all Stateside 
Me: https://t.co/K8U789lQx2",en,Mon May 30 14:05:56 +0000 2016,737276950314668033,20626359,VirginAtlantic,548500378
3966,737283918915903488,"RT @fvg35: Quand on pense qu'il suffit de dissoudre certains syndicats et partis politiques pour remettre la France au travail.
#CGT #PS #P…",fr,Mon May 30 14:05:58 +0000 2016,,,,475902848
3967,737283920069316609,RT @Plane_Talking: Lufthansa suspends flights to Venezuala: German airline Lufthansa is suspending its flights to Caracas in Ven... https:/…,en,Mon May 30 14:05:59 +0000 2016,,,,328598617
3968,737283924175507456,@tha_rami @KLM you should've faked your own birthday,en,Mon May 30 14:06:00 +0000 2016,737249111024472064,17064600,tha_rami,23575363
3969,737283928072069121,RT @France3Paris: Les pilotes d'#AirFrance préparent une grève dure | https://t.co/Z8Y8UHDlJh #greve https://t.co/UFAvgxPyEE,fr,Mon May 30 14:06:01 +0000 2016,,,,518322668
3970,737283940436807680,RT @themagician: Today I'm gonna eat Burger King and fly Ryanair. What a beautiful day 💀,en,Mon May 30 14:06:04 +0000 2016,,,,4900083651
3971,737283953464381440,RT @itele: #AirFrance &gt; Les pilotes du syndicat majoritaire votent à 68% le principe d'une grève longue (SNPL) https://t.co/rn6sy3ftpS,fr,Mon May 30 14:06:07 +0000 2016,,,,560265542
3972,737283959965528064,RT @EtihadAirways: We're very excited to share the season finale of @MCFC #GlobalCityFans with you! https://t.co/vkDNoWrhvX,en,Mon May 30 14:06:08 +0000 2016,,,,14573900
3973,737283963056730112,RT @DiarioTalCual: VIAJAR ESTÁ DÍFICIL. Lufthansa anunció cese de operaciones en Caracas a partir de junio https://t.co/s78WnKOxmd https://…,es,Mon May 30 14:06:09 +0000 2016,,,,167545149
3974,737283967519494144,@lufthansa @Lufthansa_DE  how much does the German gov pay for you to remain in business. Still waiting in line #monopoly #worstairline,en,Mon May 30 14:06:10 +0000 2016,,124476322,lufthansa,286314268
3975,737283984791588864,@KLM Hey ik wil een een vlucht boeken naar de US voor mij alleen (16) Welke documenten heb ik daarvoor nodig? Ik word daar opgehaalddoor fam,nl,Mon May 30 14:06:14 +0000 2016,,56377143,KLM,235603901
3976,737283989241778176,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:06:15 +0000 2016,,,,250656914
3977,737283992387387392,RT @ATodoMomento_: ¡DOS MAS QUE SE VAN! Lufthansa y Latam no volarán mas a Caracas - https://t.co/vxCwwvzBPW https://t.co/2lj1mIvR0g,es,Mon May 30 14:06:16 +0000 2016,,,,50082371
3978,737284016177614849,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWp9W9 https://t.…",es,Mon May 30 14:06:22 +0000 2016,,,,195584518
3979,737284021143502850,@AmericanAir you always do! Thanks AA!,en,Mon May 30 14:06:23 +0000 2016,737283903682027521,22536055,AmericanAir,294361240
3980,737284021072351232,@KLM From Amsterdam to Montreal.,en,Mon May 30 14:06:23 +0000 2016,737279765132935169,56377143,KLM,3005462853
3981,737284027686789120,"Lufthansa suspenderá vuelos a Venezuela de manera indefinida
 https://t.co/KwHnjGZCjS via @CNNEE",es,Mon May 30 14:06:24 +0000 2016,,,,496007153
3982,737284030895259648,"This is clearly NOT TRUE - not announcements, no apologies. Crap. @easyJet https://t.co/oTD3NG99HS",en,Mon May 30 14:06:25 +0000 2016,,,,3717695362
3983,737284061362819072,"RT @AmericanAir: This #MemorialDay, we remember those who have made the ultimate sacrifice. https://t.co/QpGts537NY",en,Mon May 30 14:06:32 +0000 2016,,,,2149371018
3984,737284065448058880,Lufthansa suspenderá vuelos a Venezuela por multimillonaria deuda -  https://t.co/CMqb0qlABZ,es,Mon May 30 14:06:33 +0000 2016,,,,76395222
3985,737284065909460992,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWp9W9 https://t.…",es,Mon May 30 14:06:34 +0000 2016,,,,137411013
3986,737284074243563523,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:06:36 +0000 2016,,,,3078088802
3987,737284078039339008,Otras aerolínea más. . https://t.co/oshvTKKzRM,es,Mon May 30 14:06:36 +0000 2016,,,,149325323
3988,737284104891322370,RT @InformadorVeraz: EL LEGADO. LA PATRIA: Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/RNIbaEN47f https:/…,es,Mon May 30 14:06:43 +0000 2016,,,,145360844
3989,737284106002763777,@lufthansa we have been waiting in a 4 hr rebooking line at @Schiphol airport and no service yet. 1 agent to help &gt;150 stranded customers?,en,Mon May 30 14:06:43 +0000 2016,,124476322,lufthansa,870778094
3990,737284110570393600,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:06:44 +0000 2016,,,,464366987
3991,737284111572733956,#GESELLSCHAFTINLANDUNBELIEBT #beinfreiheit #enge #flugzeug Endlich mehr Platz im Flieger: Lufthansa b... https://t.co/DlGGYipUxx,de,Mon May 30 14:06:44 +0000 2016,,,,2706150786
3992,737284122717114368,"Lufthansa suspenderá vuelos a Venezuela de manera indefinida
 https://t.co/7jHSwoXI6g via @CNNEE",es,Mon May 30 14:06:47 +0000 2016,,,,4727542935
3993,737284123887345664,"RT @AmericanAir: This #MemorialDay, we remember those who have made the ultimate sacrifice. https://t.co/QpGts537NY",en,Mon May 30 14:06:47 +0000 2016,,,,4363392977
3994,737284126793818116,Lufthansa to suspend Venezuela flights https://t.co/7Xb3iN2AnU,ro,Mon May 30 14:06:48 +0000 2016,,,,707994300550930432
3995,737284134528245760,"RT @ReporteYa: #30M Por ahora no prevemos el cierre de nuestra oficina central de Caracas. No nos vamos del país aseguró  Lufthansa,",es,Mon May 30 14:06:50 +0000 2016,,,,2583445570
3996,737284137283903488,"Delirtici, kıskandırıcı bir huzur ve estetik.  #Amsterdam #kesfetsene #turna @Turnatravel @KLM @yoldaolmak https://t.co/4TZ3Qa41XX",tr,Mon May 30 14:06:51 +0000 2016,737283668968890369,560321505,kesfetsenecom,560321505
3997,737284150386917376,RT @periodicovzlano: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/ctZXzmYpoh https://t.co/ur4HUz9cOu,pt,Mon May 30 14:06:54 +0000 2016,,,,81137779
3998,737284151984934912,Indécent !  https://t.co/obkRRz1wJH,fr,Mon May 30 14:06:54 +0000 2016,,,,568553728
3999,737284151326461952,'Travel news' Lufthansa suspends flights to Venezuala - German airline Lufthansa is suspending its flights to C... https://t.co/giCgQgBSwB,en,Mon May 30 14:06:54 +0000 2016,,,,159907377
4000,737284179650596865,"RT @francetvinfo: Perturbations in the air : les pilotes d'#AirFrance votent le principe d'une grève longue

➡https://t.co/tEgtyvUmje https…",fr,Mon May 30 14:07:01 +0000 2016,,,,467817388
4001,737284182234140673,Línea aérea alemana Lufthansa confirma retiro de Venezuela - https://t.co/TCedUT6fOQ,es,Mon May 30 14:07:01 +0000 2016,,,,1534584325
4002,737284193680560128,@KLM kindly respond to my pm regarding my flight...,en,Mon May 30 14:07:04 +0000 2016,,56377143,KLM,1609955660
4003,737284216023601153,RT @RunRunesWeb: Lufthansa suspenderá vuelos en Venezuela por deuda de mas de 100 millones de dólares - https://t.co/QAu13uscom https://t.c…,es,Mon May 30 14:07:09 +0000 2016,,,,70380110
4004,737284219815268352,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:07:10 +0000 2016,,,,2752963407
4005,737284218787532800,Qantas business class vs premium economy A380 review https://t.co/0CqvxbPgwo https://t.co/eMxPSRThdZ,en,Mon May 30 14:07:10 +0000 2016,,,,733016184912814080
4006,737284229369827328,@Ryanair new interiors look great #legroom https://t.co/Y6I2kOvXDg,en,Mon May 30 14:07:13 +0000 2016,,1542862735,Ryanair,393521538
4007,737284237682987008,#30M Lufthansa cancea sus vuelos a Caracas https://t.co/hOLb57Q52b,ro,Mon May 30 14:07:14 +0000 2016,,,,2380794104
4008,737284243466883072,#30M Caída del número de pasajeros fruto de la crisis económica también ha influido en la decisión de Lufthansa,es,Mon May 30 14:07:16 +0000 2016,,,,2380794104
4009,737284249892589568,Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/mb4tUXDEt5 vía @el_pais,es,Mon May 30 14:07:17 +0000 2016,,,,241529045
4010,737284250576293889,"#30M Por ahora no prevemos el cierre de nuestra oficina central de Caracas. No nos vamos del país aseguró  Lufthansa,",es,Mon May 30 14:07:18 +0000 2016,,,,2380794104
4011,737284251683545088,Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/4Aw9DgQPrx vía @el_pais,es,Mon May 30 14:07:18 +0000 2016,,,,241529045
4012,737284272499855360,@NicolasMaduro @dcabellor es increíble lo q hacen con Venezuela! Hasta Chávez lo hacía mejor que ustedes!  https://t.co/jbE5bGUyAF,es,Mon May 30 14:07:23 +0000 2016,,1252764865,NicolasMaduro,58482742
4013,737284274739634176,@MCFC @SAPSports @EtihadAirways UPLOAD THIS FUCKING VIDEO PLZ,en,Mon May 30 14:07:23 +0000 2016,737268337772630017,14573900,MCFC,3853412296
4014,737284284881473536,@KLM 1642 4707390235 tweede stuk bagage moest na interner checkin bij dropoff betaald worden?!,nl,Mon May 30 14:07:26 +0000 2016,,56377143,KLM,271851812
4015,737284287469326337,@British_Airways rudest staff on Berlin to London flight!!!,en,Mon May 30 14:07:26 +0000 2016,,18332190,British_Airways,224226923
4016,737284294196891649,Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/71PeuiJ1JQ,es,Mon May 30 14:07:28 +0000 2016,,,,108671301
4017,737284297313423360,"Lufthansa suspenderá vuelos a Venezuela de manera indefinida
 https://t.co/I0CnmLque1 via @CNNEE",es,Mon May 30 14:07:29 +0000 2016,,,,4873791358
4018,737284310013771776,RT @RunRunesWeb: Lufthansa suspenderá vuelos en Venezuela por deuda de mas de 100 millones de dólares - https://t.co/QAu13uscom https://t.c…,es,Mon May 30 14:07:32 +0000 2016,,,,2752963407
4019,737284310332493824,RT @Estadao: Lufthansa suspende voos para Venezuela em razão da crise política e econômica no país https://t.co/p6K6hEO8XE,pt,Mon May 30 14:07:32 +0000 2016,,,,110686916
4020,737284312333176833,@lufthansa no email or text notification of flight cancellation either - showed up at airport early to find cancelled flight and huge lines,en,Mon May 30 14:07:32 +0000 2016,,124476322,lufthansa,870778094
4021,737284317911490560,RT @EtihadAirways: We're very excited to share the season finale of @MCFC #GlobalCityFans with you! https://t.co/vkDNoWrhvX,en,Mon May 30 14:07:34 +0000 2016,,,,715742291105697792
4022,737284330586836992,"@Ryanair thanks :)
Maybe ask web management to include on this page - https://t.co/Ok8pw2pGnk - better for you all and for customers",en,Mon May 30 14:07:37 +0000 2016,737283986213470208,1542862735,Ryanair,135882618
4023,737284340644728839,RT @infomerida_ve: VIAJAR ESTÁ DÍFICIL. Lufthansa anunció cese de operaciones en Caracas a partir de junio https://t.co/URersNiGMH https://…,es,Mon May 30 14:07:39 +0000 2016,,,,544491868
4024,737284361322516486,@MzKatieCassidy @AmericanAir You better get my girl @MzKatieCassidy her IPad back. I know Karate and MMA. And I'm not afraid to use either.,en,Mon May 30 14:07:44 +0000 2016,737175605284724737,74169715,MzKatieCassidy,2731337895
4025,737284368431992832,"RT @CNNEE: Lufthansa suspenderá vuelos a Venezuela de manera indefinida
https://t.co/50ZOqPgQum",es,Mon May 30 14:07:46 +0000 2016,,,,545459136
4026,737284370390786048,"Lufthansa suspenderá vuelos a Venezuela de manera indefinida
 https://t.co/sStaGMWw2f via @CNNEE",es,Mon May 30 14:07:46 +0000 2016,,,,575502992
4027,737284380259983360,"Farklı, asil ve refah içinde, medeni.  #Amsterdam #kesfetsene #turna @Turnatravel @KLM @yoldaolmak https://t.co/t9S6y8ee0Q",tr,Mon May 30 14:07:48 +0000 2016,737284137283903488,560321505,kesfetsenecom,560321505
4028,737284388136886272,Lufthansa to suspend Venezuela flights https://t.co/cF7bj3K674,ro,Mon May 30 14:07:50 +0000 2016,,,,304861372
4029,737284402716246020,"Lufthansa suspenderá vuelos a Venezuela de manera indefinida
 https://t.co/9PMZTovqQb via @CNNEE",es,Mon May 30 14:07:54 +0000 2016,,,,103625059
4030,737284412333821952,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWp9W9 https://t.…",es,Mon May 30 14:07:56 +0000 2016,,,,2851758141
4031,737284423822004224,"RT @ MCFC ""RT EtihadAirways: We're very excited to share the season finale of MCFC #GlobalCityFans with you! https://t.co/wx5lrd16OU""",en,Mon May 30 14:07:59 +0000 2016,,,,2689936710
4032,737284426774634496,"RT @AmericanAir: This #MemorialDay, we remember those who have made the ultimate sacrifice. https://t.co/QpGts537NY",en,Mon May 30 14:08:00 +0000 2016,,,,1935544902
4033,737284429123555329,"@Dave_Edward I suggest you to check this link: 
https://t.co/ZRVog7M5Lp
Here you can find all of your entitlements. BR, Alessandro",en,Mon May 30 14:08:00 +0000 2016,736664317425225729,20253733,Dave_Edward,38676903
4034,737284437231046656,RT @EtihadAirways: We're very excited to share the season finale of @MCFC #GlobalCityFans with you! https://t.co/vkDNoWrhvX,en,Mon May 30 14:08:02 +0000 2016,,,,1510655604
4035,737284437789016064,"Lufthansa suspenderá vuelos a Venezuela de manera indefinida
 https://t.co/sEJjBGOf7g via @CNNEE",es,Mon May 30 14:08:02 +0000 2016,,,,1240135801
4036,737284445753905156,"RT @AmericanAir: This #MemorialDay, we remember those who have made the ultimate sacrifice. https://t.co/QpGts537NY",en,Mon May 30 14:08:04 +0000 2016,,,,253916383
4037,737284462191497216,@BankerJase @VirginAtlantic @paulj85 OMG let's all go out and have the best time. I'll get the first round,en,Mon May 30 14:08:08 +0000 2016,737283743057072129,323523942,BankerJase,124832130
